530,553,512
934,926,912
926,934,948
559,541,517
503,541,523
541,503,517
517,503,484
503,461,484
979,994,989
492,518,485
450,492,485
495,473,512
524,504,480
907,940,922
940,907,926
940,926,948
962,940,948
782,761,800
761,782,740
520,475,496
609,589,566
574,553,530
482,503,523
503,482,461
501,482,523
482,501,457
501,524,480
457,501,480
975,989,983
975,979,989
939,963,949
538,560,518
492,538,518
468,492,450
680,678,718
633,642,601
633,680,642
633,678,680
599,587,555
587,538,555
587,633,601
633,587,599
560,587,601
538,587,560
833,871,847
575,599,555
5,16,3
25,34,51
1,9,0
34,21,44
9,21,0
195,179,219
179,195,156
132,112,98
89,103,123
103,140,123
103,66,84
66,103,89
66,75,52
75,66,89
160,142,181
69,80,50
113,97,127
97,113,81
65,97,81
143,159,121
159,143,178
113,145,126
145,113,127
161,145,127
159,197,176
197,159,178
246,267,230
208,246,230
267,249,230
191,166,154
142,166,181
166,129,154
129,166,142
204,191,228
244,204,228
204,244,220
204,220,181
166,204,181
204,166,191
244,265,284
265,244,228
237,195,219
195,237,212
472,473,445
472,530,512
473,472,512
414,394,436
458,444,476
458,476,496
475,458,496
458,475,436
548,504,524
286,283,248
250,286,248
250,221,259
221,223,259
882,896,915
900,882,915
864,882,900
933,900,915
869,903,888
761,777,800
787,804,827
782,764,740
764,787,744
764,782,804
787,764,804
472,502,530
502,472,452
570,589,612
589,630,612
630,589,609
721,761,740
629,600,641
991,1000,998
1000,990,1001
991,990,1000
990,991,976
990,980,1001
622,644,602
652,611,627
956,975,983
935,924,949
924,939,949
951,974,963
939,951,963
441,450,485
468,511,492
511,538,492
538,511,555
17,16,5
7,17,5
112,82,98
141,179,156
179,141,163
25,11,34
11,21,34
21,11,0
11,2,0
21,29,44
29,21,9
71,40,55
16,15,3
29,15,40
15,1,3
1,15,9
15,29,9
233,272,251
179,201,219
201,179,163
262,222,243
260,237,219
237,260,275
289,311,331
132,146,112
106,129,142
103,120,140
120,160,140
160,120,142
120,106,142
120,103,84
106,120,84
220,198,181
198,160,181
211,238,255
238,277,255
238,198,220
198,238,211
229,211,255
79,61,94
61,75,94
75,61,52
61,38,52
39,28,50
110,77,93
96,77,110
62,80,93
77,62,93
62,77,53
62,53,39
62,39,50
80,62,50
143,108,126
108,143,121
41,25,51
65,41,51
411,393,372
159,138,121
121,138,100
138,122,100
138,159,176
138,176,157
122,138,157
236,215,252
215,236,200
688,645,663
669,688,709
669,652,627
645,669,627
669,645,688
704,688,663
683,704,663
574,597,553
597,578,553
249,210,230
257,237,275
233,257,272
237,257,212
257,233,212
296,257,275
257,296,272
384,402,360
360,402,378
428,472,445
472,428,452
402,428,445
428,402,384
342,384,360
429,444,403
386,429,403
308,347,327
308,327,284
265,308,284
308,265,291
347,368,388
368,413,388
413,368,387
347,369,327
369,345,327
345,369,386
369,347,388
444,419,403
458,419,444
394,419,436
419,458,436
373,394,414
311,297,336
277,297,255
327,303,284
345,303,327
244,263,220
263,238,220
238,263,277
263,303,277
263,244,284
303,263,284
536,520,496
536,513,554
476,513,496
513,536,496
371,417,387
218,185,221
250,218,221
218,250,248
185,190,221
190,223,221
190,185,155
164,190,155
223,190,202
190,164,202
150,131,168
131,96,110
171,199,214
176,199,157
199,171,157
197,213,176
213,199,176
558,539,514
985,995,997
960,944,930
944,914,930
945,933,915
964,985,971
964,945,970
945,964,933
933,918,900
854,869,888
876,854,888
854,876,838
868,890,907
926,890,912
907,890,926
887,868,907
869,887,903
903,887,922
887,907,922
775,795,814
903,919,888
947,965,969
988,978,969
970,978,993
978,988,993
688,729,709
729,704,744
704,729,688
570,549,525
549,574,530
502,549,530
549,502,525
589,546,566
570,546,589
546,570,525
636,592,612
592,570,612
549,592,574
592,549,570
698,673,715
700,683,660
700,721,740
739,777,761
721,739,761
739,698,715
698,739,721
544,501,523
501,544,524
629,585,600
559,585,541
600,585,559
548,591,573
591,615,573
972,980,957
944,972,957
972,944,960
967,990,976
967,980,990
980,967,957
897,883,914
783,743,765
665,644,622
647,665,622
665,647,687
975,958,979
956,958,975
905,935,917
905,924,935
924,908,939
871,860,895
833,860,871
362,401,380
593,551,572
575,551,593
716,755,718
678,716,718
806,847,817
806,833,847
18,32,12
32,18,36
36,18,27
32,54,60
54,32,36
54,82,60
56,86,68
86,101,68
46,32,60
17,37,16
37,68,55
37,56,68
64,79,98
82,64,98
64,54,36
54,64,82
91,82,112
82,91,60
119,141,156
141,119,105
119,86,105
86,119,101
71,57,40
29,57,44
57,29,40
83,101,117
101,83,68
68,83,55
83,71,55
30,15,16
15,30,40
40,30,55
30,37,55
37,30,16
269,231,251
192,231,208
246,231,269
231,246,208
209,192,173
209,233,251
231,209,251
209,231,192
195,175,156
175,195,212
201,240,219
240,260,219
240,201,222
262,240,222
240,262,279
260,240,279
289,266,245
289,270,311
297,270,255
270,297,311
270,289,245
270,229,255
229,270,245
227,266,243
266,227,245
111,89,123
75,111,94
111,75,89
201,182,222
182,201,163
146,182,163
160,172,140
198,172,160
172,198,211
70,92,69
122,92,100
92,70,100
42,70,69
42,69,50
28,42,50
42,28,19
26,19,13
67,96,85
67,77,96
77,67,53
20,8,6
113,95,81
95,113,126
108,95,126
2,10,4
10,11,25
11,10,2
10,24,4
41,24,25
24,10,25
232,215,196
210,232,196
232,210,249
215,232,252
180,215,200
215,180,196
180,161,196
180,145,161
271,236,252
254,293,273
254,271,293
271,254,236
200,216,178
236,216,200
216,197,178
254,216,236
645,621,663
597,621,578
724,704,683
724,700,740
700,724,683
764,724,740
724,764,744
704,724,744
306,325,344
427,390,408
390,411,372
390,427,411
459,473,495
473,459,445
272,292,251
292,269,251
265,258,291
291,258,298
184,191,154
316,296,275
316,342,360
502,471,525
471,502,452
431,471,452
444,478,476
429,478,444
478,513,476
504,454,480
478,454,504
454,478,429
339,371,387
368,339,387
330,368,347
330,308,291
308,330,347
330,339,368
330,291,298
339,330,298
410,429,386
369,410,386
410,454,429
410,369,388
419,377,403
377,419,394
373,352,394
352,311,336
311,352,331
352,373,331
377,352,336
352,377,394
317,303,345
303,317,277
297,317,336
317,297,277
563,543,520
536,563,520
548,529,504
529,478,504
478,529,513
529,548,573
554,529,573
513,529,554
435,413,387
417,435,387
413,435,457
435,482,457
482,435,461
435,417,461
461,440,484
417,440,461
398,417,371
358,398,371
398,440,417
405,399,359
441,405,450
405,441,399
241,223,202
224,241,202
223,241,259
164,170,202
96,116,85
131,116,96
116,107,85
116,131,150
439,464,421
397,439,421
379,397,421
355,397,379
397,355,376
400,379,421
80,114,93
183,147,171
183,171,214
205,183,214
165,183,205
183,165,147
293,312,273
333,312,293
256,274,295
353,334,375
505,542,526
542,505,521
558,580,539
580,622,602
876,861,838
882,861,896
861,876,896
978,955,969
945,955,970
955,978,970
946,964,971
964,946,933
946,960,930
960,946,971
918,946,930
946,918,933
985,984,995
964,984,985
984,964,970
995,984,993
984,970,993
914,899,930
899,918,930
883,899,914
777,818,800
818,838,800
818,854,838
898,934,912
934,898,916
853,887,869
887,853,868
739,758,777
758,739,715
937,903,922
937,919,903
919,937,947
937,965,947
982,988,969
965,982,969
499,475,520
543,499,520
546,522,566
499,522,474
522,543,566
522,499,543
617,592,636
617,636,660
617,597,574
592,617,574
698,655,673
655,630,673
630,655,612
655,636,612
677,700,660
677,655,698
677,698,721
700,677,721
636,677,660
655,677,636
544,569,524
569,544,590
569,548,524
569,591,548
544,568,590
568,544,523
541,568,523
585,568,541
846,870,835
614,590,632
614,569,590
569,614,591
991,977,976
977,991,998
994,981,996
979,981,994
972,992,980
992,999,1001
980,992,1001
999,986,997
992,986,999
986,992,972
986,985,997
985,986,971
986,960,971
986,972,960
977,961,976
808,787,827
652,693,674
733,693,709
693,669,709
669,693,652
729,751,709
751,733,709
897,863,883
851,867,886
845,831,807
867,831,845
831,867,851
743,727,765
727,687,710
605,647,622
605,558,595
580,605,622
605,580,558
665,686,644
707,686,728
706,665,687
727,706,687
706,727,743
706,743,728
686,706,728
706,686,665
696,657,676
635,652,674
635,611,652
687,671,710
671,696,710
696,671,657
647,671,687
713,697,674
693,713,674
713,693,733
562,535,578
578,535,553
535,495,512
553,535,512
892,908,924
905,892,924
892,873,856
873,892,905
921,951,939
921,908,886
908,921,939
921,931,951
381,362,341
381,400,422
401,381,422
381,401,362
362,322,341
406,356,380
466,446,422
446,401,422
533,551,575
533,575,555
511,533,555
643,633,599
633,643,678
749,784,755
716,749,755
720,749,716
610,593,572
821,860,833
860,821,852
86,74,105
91,74,60
74,91,105
74,46,60
74,86,56
46,74,56
32,23,12
46,23,32
23,7,12
49,36,27
49,64,36
38,49,27
61,49,38
49,61,79
64,49,79
125,91,112
141,125,163
125,141,105
91,125,105
125,146,163
146,125,112
136,152,117
101,136,117
119,136,101
136,119,156
175,136,156
136,175,152
152,135,117
135,152,173
57,73,44
192,153,173
153,135,173
135,153,118
83,102,71
102,83,117
135,102,117
102,135,118
152,194,173
175,194,152
194,175,212
233,194,212
194,209,173
209,194,233
229,188,211
188,172,211
111,133,94
182,203,222
222,203,243
203,227,243
227,203,186
70,72,100
35,20,47
58,35,47
95,63,81
76,95,108
76,63,95
76,58,47
63,76,47
48,24,41
48,41,65
48,65,81
63,48,81
14,20,6
14,6,4
24,14,4
268,232,249
232,268,252
162,180,200
162,143,126
145,162,126
180,162,145
143,162,178
162,200,178
329,306,344
235,254,273
253,235,273
213,235,253
235,213,197
216,235,197
235,216,254
604,621,645
604,645,627
604,562,578
621,604,578
640,621,597
640,617,660
617,640,597
683,640,660
640,683,663
621,640,663
225,265,228
225,258,265
258,225,217
225,184,217
191,225,228
184,225,191
247,282,298
258,247,298
247,258,217
316,300,342
300,260,279
260,300,275
300,316,275
292,313,332
313,354,332
313,292,272
296,313,272
402,420,378
420,402,445
459,420,445
342,366,384
324,300,279
300,324,342
324,366,342
366,324,346
373,349,331
307,266,289
307,289,331
349,307,331
320,358,371
339,320,371
282,320,298
320,339,298
454,433,480
410,433,454
433,457,480
433,413,457
413,433,388
433,410,388
363,317,345
377,363,403
363,377,336
317,363,336
363,386,403
363,345,386
563,583,543
583,609,566
543,583,566
579,536,554
579,563,536
426,449,468
426,468,450
405,426,450
426,406,449
323,283,286
323,321,283
250,281,286
281,250,259
302,281,259
356,340,380
340,362,380
340,322,362
322,340,302
207,242,224
242,226,261
226,242,207
226,239,261
239,226,205
239,205,214
256,239,214
137,170,164
170,137,150
116,137,107
137,116,150
189,207,224
189,224,202
170,189,202
207,189,168
189,150,168
189,170,150
547,507,526
507,547,528
567,550,528
547,567,528
567,547,584
551,532,572
532,550,572
239,276,261
276,256,295
276,239,256
355,335,376
335,353,376
338,355,379
464,443,421
443,400,421
443,466,422
400,443,422
400,361,379
361,338,379
338,361,319
319,361,341
361,381,341
381,361,400
114,134,147
134,122,157
171,134,157
147,134,171
131,148,168
148,131,110
187,165,205
226,187,205
148,187,168
187,148,165
187,207,168
187,226,207
294,253,273
312,294,273
294,312,334
294,274,253
351,333,372
351,312,333
393,351,372
312,351,334
351,393,375
334,351,375
234,256,214
234,274,256
274,234,253
199,234,214
234,213,253
213,234,199
353,314,334
314,294,334
294,314,274
274,314,295
314,335,295
335,314,353
542,565,526
584,565,607
565,547,526
547,565,584
564,542,521
487,505,526
507,487,526
487,464,439
487,507,464
418,397,376
397,418,439
434,393,411
540,564,521
564,540,581
539,493,514
861,823,838
782,823,804
823,782,800
838,823,800
941,919,947
941,947,969
955,941,969
796,818,777
758,796,777
796,775,814
796,758,775
854,834,869
818,834,854
834,853,869
796,834,818
853,834,814
834,796,814
937,952,965
952,940,962
940,952,922
952,937,922
453,432,474
432,453,412
453,471,431
412,453,431
613,585,629
613,568,585
568,613,590
590,613,632
613,661,632
661,613,629
661,679,701
679,629,641
679,661,629
591,631,615
614,631,591
651,630,609
630,651,673
736,758,715
758,736,775
631,658,615
987,998,996
987,977,998
977,987,968
981,987,996
987,981,968
929,958,956
929,943,958
966,981,979
958,966,979
943,966,958
950,967,976
961,950,976
866,899,883
768,751,729
808,768,787
787,768,744
768,729,744
911,877,897
877,863,897
863,877,843
859,842,824
893,906,925
906,938,925
938,906,920
783,801,824
801,783,765
767,789,807
743,766,728
766,743,783
879,867,845
686,666,644
666,686,707
659,697,676
697,659,674
659,635,674
671,634,657
634,671,647
634,605,595
605,634,647
713,735,697
873,885,852
860,885,895
885,860,852
885,917,895
885,905,917
885,873,905
908,874,886
892,874,908
874,892,856
874,851,886
901,921,886
867,901,886
931,901,909
901,931,921
901,879,909
879,901,867
932,931,909
932,929,956
974,959,983
959,956,983
951,959,974
931,959,951
959,932,956
932,959,931
278,322,302
278,302,259
241,278,259
425,446,467
446,425,401
449,425,467
406,425,449
