7,2,0
43,30,44
157,165,167
155,143,145
12,23,22
27,20,15
31,46,45
39,47,32
54,47,39
47,62,52
62,47,54
58,46,52
58,60,45
46,58,45
137,130,146
1,10,0
10,7,0
95,92,107
66,82,76
36,21,30
43,36,30
159,163,165
157,159,165
131,136,145
143,131,145
17,12,6
17,23,12
23,17,32
20,9,15
9,4,2
7,9,2
9,7,15
35,20,27
37,46,31
37,31,22
23,37,22
37,23,32
47,37,32
46,37,52
37,47,52
49,65,55
50,54,39
35,50,39
144,156,146
130,144,146
121,137,123
121,130,137
164,158,166
60,73,75
58,73,60
8,1,3
8,10,1
7,19,15
10,19,7
19,27,15
72,95,82
66,72,82
72,59,74
59,57,44
57,43,44
72,57,59
57,72,66
21,24,11
36,24,21
51,36,43
57,51,43
51,57,66
163,153,161
159,153,163
136,124,122
131,124,136
89,81,78
99,114,104
89,99,104
13,17,6
13,9,20
4,13,6
9,13,4
35,26,20
26,13,20
13,26,17
17,26,32
26,39,32
26,35,39
56,49,41
49,56,65
49,34,41
19,34,27
40,49,55
50,40,55
40,50,35
40,35,27
34,40,27
40,34,49
158,154,147
154,164,162
154,158,164
135,144,130
109,123,108
109,121,123
81,88,79
88,84,79
84,88,97
50,64,54
64,50,55
166,160,167
158,160,166
160,157,167
160,148,157
88,102,97
67,73,58
67,58,52
62,67,52
77,67,62
16,5,11
24,16,11
110,107,122
124,110,122
110,95,107
83,89,78
83,99,89
65,71,79
56,71,65
71,81,79
81,71,78
120,135,130
135,150,144
144,150,156
156,150,162
150,154,162
96,88,81
89,96,81
102,96,111
96,102,88
111,96,104
96,89,104
70,64,55
84,70,79
70,65,79
65,70,55
87,84,97
64,69,54
69,62,54
69,77,62
69,85,77
148,140,133
139,133,126
139,148,133
132,140,147
133,118,126
118,111,126
118,102,111
8,18,10
18,19,10
151,143,155
142,151,153
151,155,161
153,151,161
125,129,114
95,101,82
110,101,95
48,56,41
33,48,41
61,66,76
61,51,66
68,83,78
61,68,53
83,68,76
68,61,76
51,42,36
61,42,51
42,61,53
86,67,77
67,86,73
120,105,113
103,87,97
103,117,113
80,70,84
87,80,84
70,80,64
80,69,64
80,87,85
69,80,85
152,160,158
152,158,147
140,152,147
160,152,148
152,140,148
149,159,157
148,149,157
139,149,148
149,153,159
149,142,153
132,128,117
117,128,113
128,120,113
120,128,135
141,150,135
128,141,135
141,128,132
141,132,147
154,141,147
150,141,154
112,103,97
103,112,117
102,112,97
118,112,102
132,127,140
140,127,133
127,118,133
127,112,118
127,132,117
112,127,117
18,25,33
28,18,33
34,28,41
28,33,41
28,34,19
18,28,19
134,129,142
134,139,126
149,134,142
134,149,139
138,129,125
138,131,143
138,125,131
129,138,142
151,138,143
138,151,142
82,91,76
101,91,82
91,83,76
83,91,99
116,124,131
125,116,131
116,110,124
116,101,110
63,71,56
48,63,56
71,63,78
63,48,53
63,68,78
68,63,53
29,24,36
42,29,36
29,16,24
29,25,16
94,86,100
94,100,109
86,94,73
93,94,108
94,109,108
85,90,77
90,105,100
90,86,77
86,90,100
105,98,113
98,103,113
98,90,85
90,98,105
87,98,85
103,98,87
115,105,120
121,115,130
115,120,130
105,115,100
109,115,121
100,115,109
14,18,8
14,25,18
25,14,16
16,14,5
5,14,3
14,8,3
119,134,126
134,119,129
111,119,126
119,111,104
114,119,104
129,119,114
91,106,99
99,106,114
106,91,101
116,106,101
106,125,114
106,116,125
38,42,53
38,29,42
48,38,53
38,48,33
25,38,33
29,38,25
95,72,92
92,72,74
73,94,75
94,93,75
